,Job Title,Job Description,Job Salary,Job Company,Job Link,Job Type
177,Desarrollador Back-end Junior,Licenciatura/Ingeniería en Sistemas Computacionales o carrera a fin. Experiencia mínima de 1 año. (POO) PHP 5.0 o superior. Base de datos SQL Server o Mysql.,"$8,000 al mes",Global Human,/rc/clk?jk=79b9e89bcc9d4255&fccid=d1c50e1b653cf423&vjs=3,mongodb
178,Desarrollador Java,Importante empresa de Tecnología esta solicitando talento para el área de desarrollo Java. Ingeniería en sistemas o afin. Comprensión de XML y JSON.,"$20,000 - $35,000 al mes",Claiyon administracion,/company/Claiyon-Administracion/jobs/Desarrollador-java-483dcb1afafd52e9?fccid=c82c4b710443658c&vjs=3,mongodb
179,Senior full-stack javascript developer,Knowledge of MongoDB or other document-oriented database. Senior full stack JavaScript developer. City or mayor where employment is located*.,"$50,000 - $60,000 al mes",ASPENSTATE,/company/DETECKTA-CONSULTOR%C3%8DA/jobs/Senior-full-stack-javascript-developer-7e94d30c8c46e0ff?fccid=d06ac820168da556&vjs=3,mongodb
180,Desarrollador Java,Manejo de bases de datos relacional y no relacional SQL Server y mongodb. Manejo de servidores Oracle WebLogic.,"$25,000 - $45,000 al mes",Infotec,/rc/clk?jk=1b6c79c536d3ed97&fccid=0494aef3cd014797&vjs=3,mongodb
181,Programador Back End,"Interés en bases de datos no relacionales, como MongoDB. Importante empresa de soluciones digitales. Uso avanzado de PostgreSQL, MySQL.","$20,000 - $35,000 al mes",Coaj RH,/company/Coaj-RH/jobs/Programador-back-end-e5e72666eda7e7b3?fccid=0d545a63ccb1dd82&vjs=3,mongodb
182,Arquitecto en software .Net,"Experiencia en patrones de diseño de software tales como (Singleton, Inyección de Dependencias, SAGAS, Repository,)*. Salario neto en función de la experiencia.","$30,000 - $35,000 al mes",AMK Technologies,/company/AMK-Technologies/jobs/Arquitecto-software-net-e2c73e6b2755a93e?fccid=ca62e96f16888929&vjs=3,mongodb
183,DESARROLLADOR JAVA - POLANCO,"SQL, NodeJS / Spring / Spring boot / AngularJS y JQuery, REST y / o SOA, SQL, Big Data, base de datos NoSQL, Redis, Cassandra, MongoDB, Hadoop, etc… Experiencia…","$25,000 al mes",Experience IT,/rc/clk?jk=a2dd0ddb29d1ab8d&fccid=942c4ec626ccb63b&vjs=3,mongodb
184,Desarrollador FullStack,PortoMx Somos una empresa de Recursos Humanos con especialización en TI dedicada a proveer personal capacitado en tecnologías. Horario de 9:00 a 6:00.,"$21,000 al mes",Porto Mx,/company/Porto-Mx/jobs/Desarrollador-fullstack-fa9ea09494624988?fccid=1ea6268d5a3eb8de&vjs=3,mongodb
185,Desarrollador Web SR.,"Angular 4-7, Bootstrap, Express, Git, Apache, Node, MongoDB, DevOps con Gitlab, Gitlab Runner, Sonar y, TypeScript, JavaScript y NoSQL, Linux/Unix.","$22,000 - $28,000 al mes",Nabe Soluciones Empresariales,/company/Nabe-Soluciones-Empresariales/jobs/Desarrollador-web-senior-2850170582d882ed?fccid=7dd5583d19dde3ae&vjs=3,mongodb
186,Desarrollador Full-Stack,"Si buscas desarrollo profesional, ¡somos tu mejor opción! En Informática o a fin. Angular JS y React JS. Patrones de diseño MVC, DAO, Facade, Singleton.","$20,000 - $50,000 al mes",GRUPO ENLACE,/company/GRUPO-ENLACE/jobs/Desarrollador-full-stack-f8b4d04d0b0ab9b7?fccid=11d7318ef41313de&vjs=3,mongodb
187,Desarrollador Back-End (NodeJs),"Uso de base de datos NoSQL como MongoDB y relacionales como MysQL. Hasta $60,000 bruto por mes. Start-up en el sector fintech que está revolucionando el mundo…","$60,000 al mes",Page Group,/rc/clk?jk=6e04faafc45bcac2&fccid=77087bd1709a8148&vjs=3,mongodb
188,DESARROLLADOR JAVA JR.,"Experiencia en MongoDB, Phyton, javaScript, deseable que conozca ElasticSeach! Grupo Salinas se encuentra en búsqueda de talento como:","$33,000 al mes",Grupo Salinas,/rc/clk?jk=d5e1dea73f793bba&fccid=28689c4fbc9de9e7&vjs=3,mongodb
189,DESARROLLADOR WEB JAVA JR.,"React JS y MongoDB (Deseable). Ciudad de México, Distrito Federal. ¿Te gustaría comenzar tu carrera en el ámbito laboral? Zona de Trabajo Parque Lira.","$10,000 - $12,000 al mes",OPIX,/rc/clk?jk=8f71c8b79a6a6ba2&fccid=ff48b7113b3097bc&vjs=3,mongodb
190,Desarrollador Back-End (NodeJs),"Uso de base de datos NoSQL como MongoDB y relacionales como MysQL. Hasta $60,000 bruto por mes. Start-up en el sector fintech que está revolucionando el mundo…","$60,000 al mes",Page Group,/rc/clk?jk=6e04faafc45bcac2&fccid=77087bd1709a8148&vjs=3,mongodb
191,DESARROLLADOR JAVA JR.,"Experiencia en MongoDB, Phyton, javaScript, deseable que conozca ElasticSeach! Grupo Salinas se encuentra en búsqueda de talento como:","$33,000 al mes",Grupo Salinas,/rc/clk?jk=d5e1dea73f793bba&fccid=28689c4fbc9de9e7&vjs=3,mongodb
192,DESARROLLADOR WEB JAVA JR.,"React JS y MongoDB (Deseable). Ciudad de México, Distrito Federal. ¿Te gustaría comenzar tu carrera en el ámbito laboral? Zona de Trabajo Parque Lira.","$10,000 - $12,000 al mes",OPIX,/rc/clk?jk=8f71c8b79a6a6ba2&fccid=ff48b7113b3097bc&vjs=3,mongodb
193,Desarrollador Back-End (NodeJs),"Uso de base de datos NoSQL como MongoDB y relacionales como MysQL. Hasta $60,000 bruto por mes. Start-up en el sector fintech que está revolucionando el mundo…","$60,000 al mes",Page Group,/rc/clk?jk=6e04faafc45bcac2&fccid=77087bd1709a8148&vjs=3,mongodb
194,DESARROLLADOR JAVA JR.,"Experiencia en MongoDB, Phyton, javaScript, deseable que conozca ElasticSeach! Grupo Salinas se encuentra en búsqueda de talento como:","$33,000 al mes",Grupo Salinas,/rc/clk?jk=d5e1dea73f793bba&fccid=28689c4fbc9de9e7&vjs=3,mongodb
195,DESARROLLADOR WEB JAVA JR.,"React JS y MongoDB (Deseable). Ciudad de México, Distrito Federal. ¿Te gustaría comenzar tu carrera en el ámbito laboral? Zona de Trabajo Parque Lira.","$10,000 - $12,000 al mes",OPIX,/rc/clk?jk=8f71c8b79a6a6ba2&fccid=ff48b7113b3097bc&vjs=3,mongodb
196,Desarrollador Frontend,Experiencia en desarrollo de interfaces de usuario con tecnologías Javascript / jQuery / CSS / Less (2 años). Crecimiento profesional a través de la experiencia…,"$15,000 - $25,000 al mes",QBO,/pagead/clk?mo=r&ad=-6NYlbfkN0Dv_3k5yqiFmNCcDn9RlNUpcyax0n5j4kFOyIM7kiAOqbRNCGCd9mqKa7AKnIjSZ7WTcrpYlzjRNv54XqGJqvDuKD4vrJUFukFZlL-Du_xPbUU04YVwumA82aejpKAt2m5ReVc_tHDYnaXJgTnSTAkb0Zyvhg9fTyyGyVwYdeD5z3pbNW87usD-OvGO6oaejMg9T02FEneXw1xAW3hwWcDe2Ch_OXBZVAXxy5VJ5AUOppheTEEPk7u3bzx4xq5vBRM45ihkq0z2H2XlYHFU1yuIR2lAMyMXS2oDd7HDEAMrsF_feIVb1gKqVXBONt0gWEOkDGkwAF7EWxx0nqbAXO3Q2n9v4ksnH60QHEqd2AJCJZCl9L07fioIoytFoCKAaonMJh1lNE874bgbFO2qmGwzBxKpHV_FCzBA78lKGyDi8c-ra60Nu3dx&p=0&fvj=1&vjs=3,javascript
197,Desarrollador Magento,Tecnologías Javascript / jQuery / CSS / Less. Crecimiento profesional a través de la experiencia de construir proyectos para las marcas más importantes del país…,"$25,000 - $40,000 al mes",QBO,/pagead/clk?mo=r&ad=-6NYlbfkN0Dv_3k5yqiFmNCcDn9RlNUpcyax0n5j4kFOyIM7kiAOqbRNCGCd9mqKy0CZ_U1TkDj5pJRbef3IWEgHqnHYy0HK6_-WGuuIhB9LCFy8Ukq96ERntAGI_JpYSCsLN88psTb6RZODmVN_ztOmg-RmOHqvLFZevK32MC1jdQb9kaCgcieEA4EdeWhuSHQPQKyowYo8C-IRWttD9wDy_UBqnHo0w577gAXpFs5iEYx-g6kawfBzAkr16-jwY2tqSlRGzbECZTJiGUG7seJynArznMOkjqHF3OH6viICxHrrDpZcp2RD7-e4Oq2KuvSe2EgiZhbhJuEz9O_hZn_8MTxLEa0zUssoL4TSqItCl0EVHOpslisP9259pt0pDfwu5maJRS-NlpI7EIlSs7j8a7ryRyuyDYhzof0YyiLsyW5S3nEsAw-f5I0SFOtS&p=1&fvj=1&vjs=3,javascript
198,Desarrollador Frontend,"Javascript (jQuery, Ajax, Json, Media Queries). Licenciatura/ingeniería en sistemas computaciones o carreras a fin. Angular 6 (orientado a buenas prácticas).","$15,000 - $20,000 al mes","Corporativo del Sector Hidrocarburos, S. de R.L. de C.V.",/pagead/clk?mo=r&ad=-6NYlbfkN0CEn0eYYWkicyYV5Op9pNNJQI0F0UCOg_Mho3ukxi8MwseAFSo8wM_oHHWTIYTQrNlldFsgmdFn_KLER25MLP5Vv0wUiCA30KN3OGKlaDle2KV4rtYpYxK9K40wUcDQXZjxvhRMkhyvNfLtm6AkvtBiGQqN899MNPC58oY6ROpOckpQ2cuHbZ-lYJc2_IOm5wxGeaCpgGsKGbJ7ck0YpQS7Vi6zhqBLVOe71ApEnZeiMemtPJHHpJPXDSXw0hCufSWmqp2k2K2kgwqxFOFxlLyNjuF2O1OiZgWv00kAvsLfh8pjAGAb8v_FzKRs9CveMZn9P3pz7fL3Plm3e1R1AqGbas9ZWicehOf64QbII9tWURgi4ze6NgZlSIadsjyP52i11GL3v91VRtrxiowYlt0VzQNbRreBUoiqQBGDp_iHHn5Zwi8-ydBf&p=2&fvj=1&vjs=3,javascript
199,DESARROLLADOR ANGULAR,"Angular2, Bootstrap, HTML5, CSS3, Git, Vanilla Javascript, ECS6, Consumir API REST. Somos la compañía líder en la gestión de créditos comerciales entre empresas…","$17,000 - $19,000 al mes",Arcsa Servicios,/pagead/clk?mo=r&ad=-6NYlbfkN0CoHQGybSeN0NEWAW4dcv4GFBSeEZJz8whuyeEl2os18_XaG5u8ymwETVUJCLPCtwIZQyZkG5SyYtDIwGeI-xBZcLstopv4UnFemk_7qSyroZa0j-Dbb99XHzBAF2Ou-uPivq8ZsD1PhHuy9_LHrWEVhs8xQELCUpsMFZFzQvP6c40jRtD0CibJ2jbxniScUpFzIVGZuKn_pnfmLMnlf56vBT_ebvMJPq5AsclqbMZEdg6ww6MSBbws_Vhl_i3EVSN5fYJQXy2SHl1OdOZ3gyExn2Wi0yaeN2l200F0Slm0u5YqFZ4vwBQrVse3GjFjUZWaWrGNXKsOx6ZwfRKdI3OGbW-E3QJ93SHrIUd1qWoi1gkI6xgKowsdknZ4qYZ0mWOfRHXRvjrXn_BvTal6aWfCodmH_Uvw31U_eMpWVEm3LEDRIsYjpqmT&p=3&fvj=1&vjs=3,javascript
200,Líder de proyectos jr,"HTML5, CSS3, JQuery, JavaScript, C#, Java. Si te apasiona el dirigir, controlar, organizar y supervisar equipos de trabajo. Pasión por el Desarrollo de SW.","$8,000 al mes",e-Bitware,/rc/clk?jk=77a443a59c507dd9&fccid=8cbc066076207470&vjs=3,javascript
201,Líder de Proyectos,"HTML5, CSS3, JQuery, JavaScript, C#, Java. En Ciencias de la informática/ Lic. Experiencia en gestión de proyectos de TI (ante-proyecto, planificación,…","$15,000 - $20,000 al mes",e-bitware,/company/e--Bitware/jobs/L%C3%ADder-proyectos-3cae35b265d4352b?fccid=8cbc066076207470&vjs=3,javascript
202,Especialista en Facebook Ads y Google Ads,"Conocimiento práctico de HTML, CSS, y JavaScript. Analizando el comportamiento en todas las etapas del funnel. En la identificación de audiencias objetivo.","$15,000 - $18,000 al mes",Güork Marketing Agency,/company/Toklhob/jobs/Especialista-facebook-ads-google-ads-f83883101b138d6a?fccid=3d90a3c03a1a3c92&vjs=3,javascript
203,Becario Programacion web,"Realiza programación de sitio web basada en JavaScript, php, MySQL, symfony Tipo de puesto: Beca / prácticas Salario: $4,000.00 a $8,000.00 …","$4,000 - $8,000 al mes",RHmatic,/company/RHmatic/jobs/Becario-programacion-web-1992579d00777bdd?fccid=d10536f4d652f272&vjs=3,javascript
204,Desarrollador Jr,"Tienes conocimientos sólidos en PHP, SQL y Javascript son muy buenos. Si tienes buenas bases de programación. Tienes entre 20 y 35 años.","$18,000 - $20,000 al mes",QuimiNet,/company/QuimiNet/jobs/Desarrollador-junior-93eaf6aa4c959a07?fccid=500e5d8a205f0c78&vjs=3,javascript
205,Project Leader Jr,"HTML5, CSS3, JQuery, JavaScript, C#, Java. _Si te apasiona el dirigir, controlar, organizar y supervisar equipos de trabajo. Pasión por el Desarrollo de SW.","$8,000 - $15,000 al mes",e-Bitware,/company/e--Bitware/jobs/Project-leader-junior-ad03474f0e5f4d45?fccid=8cbc066076207470&vjs=3,javascript
206,Diseñador UI,Pulpomatic es una plataforma de gestión de flotas. SI estás interesado en ser parte de un Startup es el lugar perfecto para ti.,"$20,000 - $25,000 al mes",Pulpomatic,/company/Pulpomatic/jobs/Dise%C3%B1ador-ui-51d3f4083fb8c83a?fccid=fc055eaf5a24649a&vjs=3,javascript
207,¡Buscamos Front End!,"Sólido conocimiento de tecnologías HTML, CSS, JavaScript y JQuery. ¡Estamos en búsqueda de talento que quieran colaborar en una de las mejores agencias de…","$21,000 al mes",True Talent,/rc/clk?jk=cef48e62e3ed5840&fccid=942c4ec626ccb63b&vjs=3,javascript
208,Fullstack Developer Jr.,"Somos un equipo multicultural trabajando en la transformación del ecosistema e-commerce, actualmente nuestra plataforma está cambiando de manera radical la…","$15,000 - $20,000 al mes",Entropy,/pagead/clk?mo=r&ad=-6NYlbfkN0A7W8bu-BrN6O4YMqx2Eb1XMwu61DvilGGEb23gRiMY1-AbJaJW1wYN55x7a84ddfvxdJ1LR4vl3M0frAkYudkPkNrp2tBvEAsNak9l1j787zjaX37TYxGMOqWIJcjBh7KmyREJzQWU3J4Ha18CZAGU48yDO9V3DQHDJ6Wr4iH69FP9k93HQci56rTn7HDu2IWHv6WqAoOXHIjPY6WpEvglTqHJ07Zexerj0XihQc9zjgDBA1BIEuPKuukG940XsKhA3IvCpyMD_b0dxYv1HesrvzRaOqaTcRAyUmAgJ8mlCMONiHH6jwew70PqzjnGi5yYByAfdO2NDWWe6bVYGVH0roYcvsDvjGeFzKYXpMbLarXrqGl8BU-_my74B1U7ln-wDjibexK4e0ub18wsTk74WNjioV-K8EA2FiA6fuIEnh3jr3svXquA&p=14&fvj=1&vjs=3,javascript
209,Tester QA Sr / Tester Automatizador,"Tienes las bases de un programador conoces lenguajes de programación como Javascript, HTML, CSS, Java o Groovy. TESTER QA SR / TESTER AUTOMATIZADOR *.","$25,000 - $30,000 al mes",Mentive,/pagead/clk?mo=r&ad=-6NYlbfkN0A7JSfWAjfjbd7E4ysWlUPMCzp4rlDkaP7CtlVKVr5Nz2opQjC7c8c-Djd7UJyZS3dQYrJkTFzUEh7MgKNeKl5HL4OcwEgOIcwYTmHq5ZD1D8o8P0l5G5uODOtRURyctGW-3qdUllMNhKood8jycXyMNQjqv8wLtQe6CmvAzQd9sXk41UiH7TSED_6UnF6vefsNLEEfOjKHzVRArmnM0DRu05D80VyfM2G-dXtnf4vtyaC3WpyjYu6hjLJ3egSGWyJxr2bmRLR4xP7f95DDWTC2p7jXz9zfM3Diit1WbJNZHxI86nsQx3M4ITGUmLxj6jJ1-dLHuZUVPmZ-MxqvLMD3hFTblkOHrJ0MhtdIBTb0xG04wg8bDGnAAUao6uDNyLtyhNUMgj5hPhc4WAbraXPDZztWNntydWq9sYCJ9H_dnJBdik8ZZNc5zxHptQNylMM=&p=15&fvj=1&vjs=3,javascript
210,Diseñador Web Jr,"Manipulación de códigos con habilidades sólidas que utilizan HTML5, CSS, XML, JavaScript, ReactJS y Typescript. Manejo de Web Services y API's.","$10,000 - $12,000 al mes",NewTimes SA de CV,/pagead/clk?mo=r&ad=-6NYlbfkN0CcmNxzgfyOHYPZ039VLl9Fp8q4eCnC2Pxfd4OTxGzXita7Fzas8N7iG0r44ydlOS46M79rue8Pqi_EjqWEVRf87_xz-mZdDrpn2QbfNbC9q3_CgB3jHTafuYTpFQhic2viq3tnsRdiVvN_xUhOtq7J-wQNktxn3Zp6Pm5g4iUSFpCCDLKw60VN55HYFCg4ujgSIGfjPb0QHKmGQJS91KvTVplX67-P-rM0PF_m5da0xmA3MsA1kZXL9O6VKdMXENfm3WosGt1A3-Gcm2oeeICIdWtwpPg6zRiOXqHagSWAy8bk_-p9wzv4P-yWzURyJ2T9Y1yokh58_cIam9f3lLhCANOwVcbCg-1knyg2ScqaYAId0GMAGr2rOP9xhZfwskqOAFvt53rPZ3bYGzRvDDT2XCA_WWXPZGPsU5dgEdFJehGEuO0URYHP&p=16&fvj=1&vjs=3,javascript
211,Desarrollador Frontend,Experiencia en desarrollo de interfaces de usuario con tecnologías Javascript / jQuery / CSS / Less (2 años). Crecimiento profesional a través de la experiencia…,"$15,000 - $25,000 al mes",QBO,/pagead/clk?mo=r&ad=-6NYlbfkN0Dv_3k5yqiFmNCcDn9RlNUpcyax0n5j4kFOyIM7kiAOqbRNCGCd9mqKa7AKnIjSZ7WTcrpYlzjRNv54XqGJqvDuKD4vrJUFukFZlL-Du_xPbUU04YVwumA82aejpKAt2m5ReVc_tHDYnaXJgTnSTAkb0Zyvhg9fTyx98k4QSLu5_X2CcgjDPVTi7CdH4FwZ9TNbUuoXsgCZJouS5TwhedTAu1gpAR8djWwSiy0xI2VSvx14nnN_dqK0ed4UCQNKzn8s1dI1SR3KjX_t5kIucssxcTBFkIC0RPitFfr9mBmbxBySUv-3Sq5PmdVP139FGwK_pu4qucZKT72LuT0Tjcw0iUlyrXarspiWKSPfiCbtVr5rkF4Lw57EPCTUXb91qfDqjiyKTrasYJjFveLsLk5iAHBh6dOHu3vxrr8_RHDhVxJyT72ABMw3&p=0&fvj=1&vjs=3,javascript
212,Fullstack Developer Jr.,"Somos un equipo multicultural trabajando en la transformación del ecosistema e-commerce, actualmente nuestra plataforma está cambiando de manera radical la…","$15,000 - $20,000 al mes",Entropy,/pagead/clk?mo=r&ad=-6NYlbfkN0A7W8bu-BrN6O4YMqx2Eb1XMwu61DvilGGEb23gRiMY1-AbJaJW1wYN55x7a84ddfvxdJ1LR4vl3M0frAkYudkPkNrp2tBvEAsNak9l1j787zjaX37TYxGMOqWIJcjBh7KmyREJzQWU3J4Ha18CZAGU48yDO9V3DQEHaW-kP2hg8C24aV1sLJY_NuaBNuba8DUEzqAwcLzCojwdoPiyFCKJjtnP_NoAoTkA2m6KcD90YDPHSEmZtZzyHWncZN_pRlBC1Y2qyGa6NYTmPBja5eOwIe_Xp3zLGIWU9THXBOGbqQPaRKWs_fmPqKlQ_t255lXrH2-XRr5OM8nE30LpGGgxeYPlsc4u863lGO72ta9Az0hfrIlMC3xW6AvIM3KC3Is7Qp1eVTjITKqDjKGtEyn69dnZDnKahPfgzA8kwB6sCVwzumPGnVHn&p=1&fvj=1&vjs=3,javascript
213,Diseñador Web Jr,"Manipulación de códigos con habilidades sólidas que utilizan HTML5, CSS, XML, JavaScript, ReactJS y Typescript. Manejo de Web Services y API's.","$10,000 - $12,000 al mes",NewTimes SA de CV,/pagead/clk?mo=r&ad=-6NYlbfkN0CcmNxzgfyOHYPZ039VLl9Fp8q4eCnC2Pxfd4OTxGzXita7Fzas8N7iG0r44ydlOS46M79rue8Pqi_EjqWEVRf87_xz-mZdDrpn2QbfNbC9q3_CgB3jHTafuYTpFQhic2viq3tnsRdiVvN_xUhOtq7Jy7rh4tppo7hoFaZxE9Y8PBQRDZLM8gmt5Q2Ro0IR4tsE6bO6JgZ6h0ibwrllF0ZoZaCo1MTMPS-vhupi_jlBICBjSHZ3M0-c9MYMPQdvKY788IdewV8iQO99dkHUuz4V7EENZ9dohtRs-ywS9kSGNsf-MG3StCxB-6IJqRusmiSbPqkNayqrTjNidvn3HskQS8wn0K_nyXMSsO8S4XT21scVqNlsVegGWe7itReKnwHuOCenPR3jJyztv7MO-Cws7cSdb-c9vDEfACGF5TlIMVA8BlzEzXcI&p=2&fvj=1&vjs=3,javascript
214,Tester QA Sr / Tester Automatizador,"Tienes las bases de un programador conoces lenguajes de programación como Javascript, HTML, CSS, Java o Groovy. TESTER QA SR / TESTER AUTOMATIZADOR *.","$25,000 - $30,000 al mes",Mentive,/pagead/clk?mo=r&ad=-6NYlbfkN0A7JSfWAjfjbd7E4ysWlUPMCzp4rlDkaP7CtlVKVr5Nz2opQjC7c8c-Djd7UJyZS3dQYrJkTFzUEh7MgKNeKl5HL4OcwEgOIcwYTmHq5ZD1D8o8P0l5G5uODOtRURyctGW-3qdUllMNhKood8jycXyMNQjqv8wLtQcn8utUdh0mQ2iDsKWJu7vKpf-GsCjWr-Xe2NAHbKMVNqXIcPAORILejIU4bjtp68hCkrksg_Tc7b3gS3PlEaQxbiJ5xWjqAjAWgN7i8pg-uoWECrpLW-VzIQDFgEWRCvZF-Z2OdKH22XZmnZXSB2jXp9wWpNG4PZ5BFOxAK4ajg_neVT-SCqw16QXHC9Tm3G766LvvZlT0ReYyJhGAtz-yeEDI9GGw0lt2SV_i0rVoW-7g5hvleCJNp6HyKRDDlKxsBGIYIVSsB2VDlDpEQgcjKvQUIPFKyqM=&p=3&fvj=1&vjs=3,javascript
215,Desarrollador RPA Jr o recién egresado Dev Web RPA IA o Auto...,"Desarrollo front end con HTML DOM, CCS, Bootstrap, deseable Javascript con manejo de Angular, Vanilla, etc. Representamos a marcas líderes en soluciones ITSM y…","$12,000 - $15,000 al mes",Reclutamiento IT,/company/Reclutamiento-IT/jobs/Desarrollador-rpa-junior-reci%C3%A9n-egresado-dev-web-rpa-ia-automatizaci%C3%B3n-2bfbffe3999d76fc?fccid=dd616958bd9ddc12&vjs=3,javascript
216,Ing. Computación,"Se solicita personal para el área de sistemas y licitaciones. Edad de 20 a 50 años. Soporte técnico a equipos de escritorio, impresoras e infraestructura de red…","$18,000 - $20,000 al mes",Varfra,/company/Varfra/jobs/Ingeniero-computaci%C3%B3n-1c163b8ac9cc795d?fccid=3b1d05a265d1ad28&vjs=3,javascript
217,ANALISTA JR PROGRAMDOR WEB,"HTML5, PHP 5 y 7, CSS, Jquery, Javascript, boostrap, MYSQL y MSSQL. Ing en Sistemas o afines. Experiencia mínima 6 meses – 1año.","$18,000 al mes",QNTA,/rc/clk?jk=a06e9baa7a981508&fccid=543c74b6db872a91&vjs=3,javascript
218,Project Leader,"HTML5, CSS3, JQuery, JavaScript, C#, Java. En Ciencias de la informática/ Lic. Experiencia en gestión de proyectos de TI (ante-proyecto, planificación,…","$15,000 - $20,000 al mes",e-bitware,/company/e--Bitware/jobs/Project-leader-ea469a6c0f232604?fccid=8cbc066076207470&vjs=3,javascript
219,Marketing Specialist,"Conocimiento práctico de HTML, CSS, y JavaScript. Analizando el comportamiento en todas las etapas del funnel. En la identificación de audiencias objetivo.","$15,000 - $18,000 al mes",Güork Marketing Agency,/company/Toklhob/jobs/Marketing-specialist-5c5d95a02840f9bf?fccid=3d90a3c03a1a3c92&vjs=3,javascript
220,PROGRAMADOR WEB JUNIOR,"Conocimiento HTML5,PHP 5 y 7, CSS, Jquery, Javascript, Boostrap,MYSQL y MSSQL. PAGO QUINCENAL+ PRESTACIONES DE LEY+ SEGURO DE VIDA +SEGURO DE GASTOS FUNERARIOS.","$18,000 al mes",GRUPO HTA,/company/GRUPO-HTA/jobs/Programador-web-junior-36f14190b3961030?fccid=ef49f6a292e5bf10&vjs=3,javascript
221,Lider de Proyecto,"HTML5, CSS3, JQuery, JavaScript, C#, Java. En Ciencias de la informática/ Lic. Experiencia en gestión de proyectos de TI (ante-proyecto, planificación,…","$15,000 - $20,000 al mes",e-bitware,/company/e--Bitware/jobs/Lider-proyecto-c3adb20bca67774d?fccid=8cbc066076207470&vjs=3,javascript
222,DESARROLLADOR FRONT END - REACT,"Destacada Consultora de Desarrollo de APPS Web, iOS y Android, solicita para incorporar a su equipo de trabajo: Mínimo 3 años de experiencia en desarrollo con:","$30,000 - $35,000 al mes",IRONBIT,/company/Empower4Talent/jobs/Desarrollador-front-end-4f580cb1ef20cedc?fccid=00a41050ee5325aa&vjs=3,javascript
223,¡Buscamos Desarrollador PHP!,Buscamos talento como Desarrollador PHP. Con experiencia desarrollando para empresas que procesen pagos electrónicos y/o tengan plataformas de e-commerce.,"$25,000 - $35,000 al mes",True Talent,/pagead/clk?mo=r&ad=-6NYlbfkN0A4uxnhc0CU0Snlov4TpV1CvxEOA5rgTg_F4axgztqR2CauPs26o_O9QT1qBFi6N6czyacTeZIqvM0KfWbJ1DCfyH0WzSp6g8M0IXxorboGp7LnSI9XUbzgl3jKDotmhibYHLL519aTy3qtHlKbgkUsPbOV1k_WxOZz9szpvB4ARbVWK2CR30ARsi3z_XDL5XeCYFzC7NsFIaVjuVUKn76YwVyGbYyw25VTCmP2nl-mert_0yBuZQ8a-iTHinwaPK6FeLRswEBW_SNMKcAP7RMqQUtM1fYH7y8BikZpdd-QVJ7GPOSNUKmWtCwony1GS_6e_N_LPVjdKDvHCfrwANd_EpspqDFY-RqRDvcGOHw9Y08ALfMAZ9OulqdoJlXFd9xD-Q2x_6b8vlqoXaiw-ctmCdTP6fdFrCTkgEjv7L6lhVu1vEtOwcpfL-hUEF-LB5A=&p=14&fvj=1&vjs=3,javascript
224,Desarrollador front end junior,¡Te invitamos a formar parte de A6life! Estamos en busca de desarrolladores front-end juniorespecialistas en tecnologías front-end.,"$8,000 - $10,000 al mes",A6 life,/pagead/clk?mo=r&ad=-6NYlbfkN0AUC-1c_tvxMHUvE2R57SwNNyXWDRmc4aclx9DvT5hu-ci5B7c2PCoP08ZIpP28cPwN3bCpBBvX6wGbpwz5Q0gghz2OVaxebDPvN-wcFPJFKFJNEhEfCJQk98AkM7t83LT52TmG4FIpefxfzgqXuoYscOSLFBCgSzouBlxIRfdypS1-JrViTDSg1SlnFt9h_t-26bDVUwKczWFfKQ5uD8Alix7QDodtKi0TQjBQuBCqS-a6OnSsRy_wqRfaWngS7VttWpzWfRp5lF3VUjeDUV6MmGneTYcEOANr3O1r0t4_aHC43FLFXcPfML8L3NNW6ABirMF1T8xP_nwf9ZmqkqpS3x7nuEIN_wgT1u9_nJmVli_RWt2z91U50HNfNc80fq65FiPJLe0Y0wkOf4j6ShTU1ZyzgP9vC2HRpaSQT0vm6lazy2SXIWCv&p=15&fvj=1&vjs=3,javascript
225,DESARROLLADOR ANGULAR,"Angular2, Bootstrap, HTML5, CSS3, Git, Vanilla Javascript, ECS6, Consumir API REST. Somos la compañía líder en la gestión de créditos comerciales entre empresas…","$17,000 - $19,000 al mes",Arcsa Servicios,/pagead/clk?mo=r&ad=-6NYlbfkN0CoHQGybSeN0NEWAW4dcv4GFBSeEZJz8whuyeEl2os18_XaG5u8ymwETVUJCLPCtwIZQyZkG5SyYtDIwGeI-xBZcLstopv4UnFemk_7qSyroZa0j-Dbb99XHzBAF2Ou-uPivq8ZsD1PhHuy9_LHrWEVPcdtTZ1pV9np6ODsoXTY8nTNplWPfjG8gW_5Oi75b0yEkEvy-23xa5scrSiBuGG_08NCgWZ4F5tjbQzbIZGk7f_VvmHeYbv5n1O7heFbbpezElVZwbAEglkBx5giKYuQtxv4BTBatKPIqi1xvUwxfuapFQN_g5siQ1aADv0DwUsJioeeWHZoifDeIQy_s7caZ5IPwhDT5nFm3XD9mdUsacY8Wm1s6dvoDRUOZtfY9Bab5J95Fa_nSfveL5ybqrebib-rGa4lH-jFaz0ViRbYBjgRIg8iOE6M&p=16&fvj=1&vjs=3,javascript
